epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_F1_score,val_sensitivity,val_specificity,val_MAcc
1,0.2783368211077607,0.6608695652173913,0.1661674322649127,0.7738095238095238,0.6298342494604866,0.8571428570784103,0.7766990291111321,0.8169209430947713
2,0.22824076200309007,0.746195652173913,0.18244159629657156,0.7529761904761905,0.6196473506769283,0.9248120300056532,0.7262135922189085,0.8255128111122808
3,0.2250936822398849,0.7230978260869565,0.1608445399573871,0.7738095238095238,0.6385224228514144,0.9097744360218214,0.7572815533833538,0.8335279947025875
4,0.20539412446643995,0.7676630434782609,0.15009171178653127,0.8035714285714286,0.6704225304877603,0.8947368420379896,0.799999999984466,0.8473684210112278
5,0.21424576251403146,0.727445652173913,0.18487168617901348,0.7306547619047619,0.60663506674457,0.9624060149652326,0.6873786407633519,0.8248923278642922
6,0.19558716571849324,0.7567934782608695,0.14886332179109255,0.8125,0.6746987903376761,0.8421052630945784,0.8310679611489112,0.8365866121217449
7,0.1902625335947327,0.7682065217391304,0.15059010637924075,0.8229166666666666,0.6729559699341403,0.8045112781349991,0.8485436893039118,0.8265274837194554
8,0.18896942734718322,0.7605978260869565,0.20703611487434023,0.6979166666666666,0.5766590346408056,0.9473684209814008,0.6543689320261288,0.8008686765037648
9,0.17887415600859602,0.7654891304347826,0.13762328116267564,0.8244047619047619,0.6830769181996686,0.8345864661026626,0.8427184465855783,0.8386524563441204
10,0.17821615526209708,0.775,0.12504314209911085,0.8601190476190477,0.7337662288115618,0.8496240600864944,0.879611650468357,0.8646178552774257
11,0.18246331908132718,0.7671195652173913,0.14518093969672918,0.8244047619047619,0.6961651869311962,0.8872180450460738,0.8291262135761335,0.8581721293111036
12,0.17234141541563947,0.778804347826087,0.17493860379216217,0.7857142857142857,0.6701570634888024,0.9624060149652326,0.7650485436744651,0.8637272793198488
13,0.17107051371232324,0.751358695652174,0.12391379291546487,0.8482142857142857,0.7222222173378677,0.8796992480541579,0.856310679595023,0.8680049638245905
14,0.15883964296916256,0.7823369565217392,0.18732340385516486,0.7693452380952381,0.6549118343023558,0.9774436089490643,0.7398058252283533,0.8586247170887088
15,0.15734659857724023,0.8032608695652174,0.12717276563247046,0.8556547619047619,0.7409836015905401,0.8496240600864944,0.8854368931866905,0.8675304766365924
16,0.15031312775352726,0.8046195652173913,0.15001176297664642,0.8110119047619048,0.6906077301201123,0.9398496239894849,0.7980582524116882,0.8689539382005865
17,0.14440801010831542,0.8105978260869565,0.1081433595557298,0.8839285714285714,0.7722772227463539,0.8796992480541579,0.8970873786233575,0.8883933133387577
18,0.1579854991448962,0.8190217391304347,0.1527420516968483,0.8184523809523809,0.6994219605447893,0.9097744360218214,0.8213592232850221,0.8655668296534218
19,0.1505564821155175,0.7926630434782609,0.15364336719115576,0.8125,0.690217386650963,0.9548872179733167,0.7902912621205769,0.8725892400469468
20,0.1451875330961269,0.8255434782608696,0.12869337742172537,0.8630952380952381,0.7333333283486666,0.8270676691107467,0.8893203883322462,0.8581940287214964
21,0.1508944916660371,0.7907608695652174,0.13063384386311686,0.8660714285714286,0.7483870918266389,0.8721804510622421,0.8815533980411349,0.8768669245516885
22,0.1413858254318652,0.8366847826086956,0.12864923865223923,0.8764880952380952,0.7701863305071178,0.9323308269975691,0.8737864077500236,0.9030586173737963
23,0.135910730679398,0.8016304347826086,0.1284170447893086,0.8586309523809523,0.7378048731824436,0.9097744360218214,0.856310679595023,0.8830425578084222
24,0.12988195613674494,0.8059782608695653,0.11563235838409691,0.8854166666666666,0.7702702652695855,0.8571428570784103,0.9048543689144688,0.8809986129964396
25,0.14065168305583622,0.8127717391304348,0.11520539789593645,0.8779761904761905,0.7682119155499758,0.8721804510622421,0.8970873786233575,0.8846339148427997
26,0.1398704600075017,0.7983695652173913,0.14983658519174373,0.8467261904761905,0.723270435339781,0.8646616540703261,0.8640776698861344,0.8643696619782303
27,0.1548840467048728,0.8179347826086957,0.13512773053454502,0.8601190476190477,0.7437499950958985,0.8947368420379896,0.8679611650316901,0.8813490035348399
28,0.11410855482453885,0.8415760869565218,0.15430718647050007,0.8690476190476191,0.746913575361035,0.9097744360218214,0.8640776698861344,0.886926052953978
29,0.13362534729682882,0.8192934782608695,0.14749491613890445,0.8630952380952381,0.7368421002928065,0.8421052630945784,0.8854368931866905,0.8637710781406345
30,0.11259509054538996,0.8478260869565217,0.17839521151923,0.8318452380952381,0.710601714439783,0.9323308269975691,0.8213592232850221,0.8768450251412956
31,0.13702933642527332,0.7953804347826087,0.2320203222334385,0.8110119047619048,0.6980609371358415,0.9473684209814008,0.8019417475572438,0.8746550842693224
32,0.1254278463675924,0.8048913043478261,0.16576889199426487,0.8571428571428571,0.7423312834673869,0.9097744360218214,0.8601941747405787,0.8849843053812001
33,0.11144687771473243,0.8375,0.17108815819734619,0.8616071428571429,0.7552870042106224,0.9398496239894849,0.8582524271678009,0.8990510255786429
