epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_f1
1,1.5307742446216184,0.5199951330304996,0.6427439205786761,0.6829843350383632,0.6394849785407725
2,0.9869759669944421,0.5230876865671642,0.6764908327775843,0.5210997442455243,0.21461897356143078
3,0.8389806747436523,0.5279850746268657,0.7013376810971428,0.5023976982097187,0.011406844106463877
4,0.7923711582795897,0.5199647144711227,0.6867564180318046,0.5088315217391304,0.08228980322003576
5,0.7511317783327245,0.5191738319273199,0.6833235901944777,0.5097506393861893,0.07913669064748201
6,0.7245470845877234,0.5402437540558079,0.6878749447710374,0.5005594629156009,0.018796992481203006
7,0.7205891075418956,0.5382868267358858,0.6689821341458488,0.6602062020460359,0.5751479289940828
8,0.7101985981215292,0.5532121998702142,0.6710446336690117,0.5918718030690537,0.40223463687150834
9,0.7066217509668264,0.549450438027255,0.671355384237626,0.6422234654731458,0.5198463508322664
10,0.7055793538022397,0.550839552238806,0.6699597169371212,0.6367087595907929,0.523153942428035
11,0.6913442255845711,0.5633922777417261,0.6654868721961975,0.6321131713554987,0.5012919896640828
12,0.6927577862099036,0.5657040882543802,0.6627394416752983,0.6642822890025576,0.5846153846153845
13,0.6880869660804521,0.5648320895522388,0.6573553716435152,0.7050431585677749,0.6803278688524591
14,0.6893863784733103,0.5691312459441921,0.6560544792343589,0.7022858056265985,0.665249734325186
15,0.6803785704854709,0.5789057430240104,0.6561688780784607,0.6808264066496164,0.6220204313280363
