epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_F1_score,val_sensitivity,val_specificity,val_MAcc
1,0.324129230008935,0.5079177897574124,0.3075969278812408,0.46312499999999995,0.6633165784312265,0.9924812029328961,0.0,0.49624060146644805
2,0.3138033106641949,0.532260781671159,0.3032251238822937,0.45999999999999996,0.6599496176774169,0.9849624059409802,0.0,0.4924812029704901
3,0.3112944870624902,0.5497809973045822,0.2960960388183594,0.5387500000000001,0.6684210480463989,0.9548872179733167,0.09774436089490643,0.5263157894341115
4,0.30359007277578676,0.5844423854447439,0.2893779963254929,0.6118750000000001,0.6983240176375581,0.9398496239894849,0.24812030073322403,0.5939849623613545
5,0.2949890764254444,0.624957884097035,0.28178749680519105,0.6681250000000001,0.7352941128406575,0.9398496239894849,0.38345864658770984,0.6616541352885974
6,0.2913964857470314,0.6559551886792453,0.2740039795637131,0.7224999999999999,0.7592592543726185,0.9248120300056532,0.4887218044745322,0.7067669172400927
7,0.2810768799961738,0.6839201482479784,0.27037286162376406,0.7056250000000001,0.7621951170833954,0.9398496239894849,0.4736842104907004,0.7067669172400927
8,0.275984118569572,0.712432614555256,0.26368298232555387,0.74,0.7803278638830422,0.8947368420379896,0.6015037593532704,0.7481203006956301
9,0.27228455189264045,0.727088948787062,0.2632755160331726,0.743125,0.7898089122639863,0.9323308269975691,0.5714285713856069,0.7518796991915879
10,0.27253837293049077,0.732269204851752,0.26059692203998563,0.73375,0.7850467240698363,0.9473684209814008,0.5338345864260274,0.7406015037037141
11,0.2681382014504019,0.7401027628032345,0.25858797430992125,0.7368750000000001,0.7861635170968315,0.9398496239894849,0.5488721804098592,0.744360902199672
12,0.26743508537985244,0.742756064690027,0.2545345604419708,0.7462500000000001,0.790996779619731,0.9248120300056532,0.5864661653694386,0.7556390976875459
13,0.2613691305214504,0.7473466981132075,0.25300385653972624,0.743125,0.7898089122639863,0.9323308269975691,0.5714285713856069,0.7518796991915879
14,0.2576907378322673,0.7603183962264151,0.25273934602737425,0.7525000000000001,0.7974276477865199,0.9323308269975691,0.5939849623613545,0.7631578946794617
15,0.25519045878131436,0.7622978436657682,0.2486957162618637,0.75875,0.8013029266330677,0.9248120300056532,0.6165413533371021,0.7706766916713776
16,0.25547925031410074,0.7643194070080862,0.24786406457424165,0.75875,0.803858515953309,0.9398496239894849,0.6015037593532704,0.7706766916713776
17,0.250107467455684,0.7685309973045822,0.24609379470348358,0.77125,0.8178913688623953,0.9624060149652326,0.6090225563451862,0.7857142856552094
18,0.25406691460114605,0.7688679245283019,0.24220044910907745,0.7618750000000001,0.8039215636603443,0.9248120300056532,0.624060150329018,0.7744360901673355
19,0.24791675271852961,0.7689942722371969,0.23988235294818877,0.765,0.8065573720780435,0.9248120300056532,0.6315789473209339,0.7781954886632936
20,0.2454520731039767,0.7739218328840971,0.24188634753227234,0.765,0.810289384120098,0.9473684209814008,0.6090225563451862,0.7781954886632936
21,0.24291948271247576,0.7807867250673854,0.23689507842063903,0.7618750000000001,0.8013244983292399,0.9097744360218214,0.6390977443128497,0.7744360901673355
22,0.24604487419128418,0.7761539757412399,0.23918379247188568,0.77125,0.821316609506589,0.9849624059409802,0.5864661653694386,0.7857142856552094
23,0.24348226695690514,0.7724477762803235,0.23480264842510223,0.774375,0.8216560460199198,0.9699248119571484,0.6090225563451862,0.7894736841511674
24,0.2420240949909642,0.7838611859838275,0.23768095076084136,0.77125,0.821316609506589,0.9849624059409802,0.5864661653694386,0.7857142856552094
25,0.2403411182030192,0.7728268194070081,0.23541861772537231,0.774375,0.8249999950908203,0.9924812029328961,0.5864661653694386,0.7894736841511674
26,0.23956579588494212,0.7799865229110512,0.23409345149993896,0.774375,0.823899366151062,0.9849624059409802,0.5939849623613545,0.7894736841511674
27,0.2362021604236567,0.7855458221024259,0.23227397501468658,0.774375,0.8216560460199198,0.9699248119571484,0.6090225563451862,0.7894736841511674
28,0.23761230903976369,0.7852088948787063,0.22903769612312316,0.7681250000000001,0.8116883067285798,0.9398496239894849,0.624060150329018,0.7819548871592514
29,0.23237705202597492,0.7871883423180593,0.2265687882900238,0.7681250000000001,0.8116883067285798,0.9398496239894849,0.624060150329018,0.7819548871592514
30,0.2332465578362627,0.7820923180592991,0.22955394685268402,0.7681250000000001,0.8164556912760375,0.9699248119571484,0.5939849623613545,0.7819548871592514
31,0.23238924539314126,0.7892520215633424,0.22327555418014527,0.765,0.8052805230742085,0.9172932330137373,0.6390977443128497,0.7781954886632936
32,0.23244740462528085,0.7887466307277629,0.22678794860839843,0.780625,0.8301886743267672,0.9924812029328961,0.6015037593532704,0.7969924811430833
33,0.23150139119265215,0.7861775606469003,0.2213682562112808,0.765,0.8039867059776382,0.9097744360218214,0.6466165413047656,0.7781954886632936
34,0.2301783505475746,0.7881991239892183,0.22346000373363495,0.780625,0.8280254727711063,0.9774436089490643,0.6165413533371021,0.7969924811430833
35,0.2298121800962484,0.7860933288409704,0.22080174684524537,0.780625,0.8246753197147495,0.9548872179733167,0.6390977443128497,0.7969924811430832
36,0.23051597515367112,0.7871041105121294,0.22148235142230988,0.774375,0.8157894687086652,0.9323308269975691,0.6466165413047656,0.7894736841511674
37,0.2259016031364225,0.7891256738544474,0.22221046984195708,0.77125,0.8155339756265645,0.9473684209814008,0.624060150329018,0.7857142856552094
38,0.2259178397790441,0.7910208894878706,0.22098734378814697,0.780625,0.8280254727711063,0.9774436089490643,0.6165413533371021,0.7969924811430833
39,0.22675481129367397,0.7943480458221025,0.2166875869035721,0.780625,0.8258064466603539,0.9624060149652326,0.6315789473209339,0.7969924811430833
40,0.22777351034137439,0.7919474393530997,0.2162377119064331,0.7681250000000001,0.8104575113723355,0.9323308269975691,0.6315789473209339,0.7819548871592514
41,0.22643705724545246,0.7918210916442048,0.2146542936563492,0.780625,0.8246753197147495,0.9548872179733167,0.6390977443128497,0.7969924811430832
42,0.22618924699864298,0.7852088948787063,0.22019560039043426,0.780625,0.8301886743267672,0.9924812029328961,0.6015037593532704,0.7969924811430833
43,0.22456957062460342,0.791652628032345,0.21699536740779876,0.780625,0.8258064466603539,0.9624060149652326,0.6315789473209339,0.7969924811430833
44,0.22479106738882246,0.7873568059299192,0.2191666305065155,0.774375,0.8227848051996876,0.9774436089490643,0.6015037593532704,0.7894736841511674
45,0.2209734059167358,0.7929582210242587,0.21512649357318878,0.7775000000000001,0.8231511204536761,0.9624060149652326,0.624060150329018,0.7932330826471252
46,0.22315189017439788,0.7878200808625336,0.21699981093406678,0.7775000000000001,0.8231511204536761,0.9624060149652326,0.624060150329018,0.7932330826471252
47,0.21985007569474993,0.8007075471698113,0.2167544275522232,0.7775000000000001,0.8242811452198143,0.9699248119571484,0.6165413533371021,0.7932330826471252
48,0.22219017654095055,0.789631064690027,0.21189917027950286,0.786875,0.8343948995222928,0.9849624059409802,0.624060150329018,0.804511278134999
49,0.2198511021879484,0.7889150943396226,0.21665794849395753,0.7775000000000001,0.8264984177902059,0.9849624059409802,0.6015037593532704,0.7932330826471252
50,0.22489087845919267,0.7930424528301887,0.2095922976732254,0.7837500000000001,0.8250825032709211,0.9398496239894849,0.6616541352885974,0.8007518796390412
51,0.2178506406972993,0.8025185309973046,0.20950278341770173,0.7837500000000001,0.8239202607935895,0.9323308269975691,0.6691729322805132,0.8007518796390412
52,0.22294938030107966,0.7925791778975741,0.2159928560256958,0.7775000000000001,0.8264984177902059,0.9849624059409802,0.6015037593532704,0.7932330826471252
53,0.21773481481480148,0.7921580188679245,0.21453883051872252,0.7775000000000001,0.8231511204536761,0.9624060149652326,0.624060150329018,0.7932330826471252
54,0.218011201271471,0.792747641509434,0.21049146354198456,0.7837500000000001,0.8262295032242946,0.9473684209814008,0.6541353382966815,0.8007518796390412
55,0.2156765340071804,0.8057614555256065,0.2090357542037964,0.7837500000000001,0.8250825032709211,0.9398496239894849,0.6616541352885974,0.8007518796390412
56,0.21750759600468403,0.793800539083558,0.20983467996120453,0.780625,0.8246753197147495,0.9548872179733167,0.6390977443128497,0.7969924811430832
57,0.21804451211443487,0.7967907681940701,0.2098964512348175,0.780625,0.8258064466603539,0.9624060149652326,0.6315789473209339,0.7969924811430833
58,0.21717448757504518,0.7945586253369272,0.2083781987428665,0.786875,0.8333333283886013,0.9774436089490643,0.6315789473209339,0.8045112781349991
59,0.21942905153868333,0.7965801886792453,0.21426638066768647,0.786875,0.8364779825024723,0.9999999999248119,0.6090225563451862,0.804511278134999
60,0.21274263931895201,0.8062247304582211,0.2104238510131836,0.780625,0.8291139191233375,0.9849624059409802,0.6090225563451862,0.7969924811430832
61,0.21070325824449648,0.8066458894878706,0.2078636944293976,0.7837500000000001,0.8284789594444968,0.9624060149652326,0.6390977443128497,0.8007518796390412
62,0.21597158880728595,0.7930845687331537,0.2070921242237091,0.7837500000000001,0.8306709215772337,0.9774436089490643,0.624060150329018,0.8007518796390412
63,0.21128395452814283,0.8120788409703503,0.21795003414154052,0.774375,0.8260869516216582,0.9999999999248119,0.5789473683775227,0.7894736841511674
64,0.2119353475435725,0.8092149595687331,0.20630356073379516,0.774375,0.8169934590843265,0.9398496239894849,0.6390977443128497,0.7894736841511674
65,0.2119071697289089,0.8089201482479784,0.20650376677513121,0.780625,0.8258064466603539,0.9624060149652326,0.6315789473209339,0.7969924811430833
66,0.21662448149807048,0.8007496630727763,0.2068430721759796,0.7837500000000001,0.8306709215772337,0.9774436089490643,0.624060150329018,0.8007518796390412
67,0.21038690799812101,0.8008338948787063,0.21025561094284057,0.780625,0.8269230719787557,0.9699248119571484,0.624060150329018,0.7969924811430832
68,0.21002061974327518,0.8065616576819407,0.2087334394454956,0.7931250000000001,0.8407643262734797,0.9924812029328961,0.6315789473209339,0.8120300751269149
69,0.20966823230374534,0.8027712264150944,0.20693030953407288,0.780625,0.8223684160766535,0.9398496239894849,0.6541353382966815,0.7969924811430832
70,0.21332939334635465,0.8030239218328841,0.20750074982643127,0.786875,0.8333333283886013,0.9774436089490643,0.6315789473209339,0.8045112781349991
71,0.20966988858186975,0.7956115229110512,0.20300942659378052,0.7837500000000001,0.8262295032242946,0.9473684209814008,0.6541353382966815,0.8007518796390412
72,0.21057144144795975,0.8015077493261455,0.2061246871948242,0.7837500000000001,0.8262295032242946,0.9473684209814008,0.6541353382966815,0.8007518796390412
73,0.2085203615561971,0.8034871967654987,0.20365931391716002,0.7931250000000001,0.8376623327009192,0.9699248119571484,0.6541353382966815,0.8120300751269149
74,0.21148953432182097,0.8046664420485176,0.20871045887470246,0.780625,0.8258064466603539,0.9624060149652326,0.6315789473209339,0.7969924811430833
75,0.20788251229052274,0.80731974393531,0.20210545659065246,0.786875,0.8289473634446417,0.9473684209814008,0.6616541352885974,0.8045112781349991
76,0.20932880353252842,0.8097203504043127,0.2033134251832962,0.7775000000000001,0.8208469005731626,0.9473684209814008,0.6390977443128497,0.7932330826471252
77,0.2080868457285863,0.803192385444744,0.20285914540290834,0.780625,0.8258064466603539,0.9624060149652326,0.6315789473209339,0.7969924811430833
78,0.21383969513875134,0.7994019541778975,0.20282866060733795,0.786875,0.8289473634446417,0.9473684209814008,0.6616541352885974,0.8045112781349991
79,0.20779298667637808,0.8113628706199462,0.20246068239212037,0.786875,0.8289473634446417,0.9473684209814008,0.6616541352885974,0.8045112781349991
80,0.20366439448212678,0.8036135444743935,0.20149721205234528,0.7837500000000001,0.8250825032709211,0.9398496239894849,0.6616541352885974,0.8007518796390412
81,0.21007443627096573,0.7984332884097035,0.20717493891716005,0.7837500000000001,0.8295819886204651,0.9699248119571484,0.6315789473209339,0.8007518796390412
82,0.20758714231680025,0.8083305256064689,0.20109805166721345,0.786875,0.8289473634446417,0.9473684209814008,0.6616541352885974,0.8045112781349991
83,0.20942837365393369,0.8049612533692723,0.19976909458637238,0.7837500000000001,0.8250825032709211,0.9398496239894849,0.6616541352885974,0.8007518796390412
84,0.20558470656286995,0.8068985849056604,0.20141050815582276,0.786875,0.8333333283886013,0.9774436089490643,0.6315789473209339,0.8045112781349991
85,0.20721625325814733,0.8012971698113207,0.20690666437149047,0.780625,0.8246753197147495,0.9548872179733167,0.6390977443128497,0.7969924811430832
86,0.20413168027715864,0.8141004043126685,0.20229883193969728,0.7837500000000001,0.8250825032709211,0.9398496239894849,0.6616541352885974,0.8007518796390412
87,0.20476556555280145,0.8079093665768194,0.20321188867092133,0.786875,0.8289473634446417,0.9473684209814008,0.6616541352885974,0.8045112781349991
88,0.20409354483181574,0.8102678571428572,0.20428368151187898,0.780625,0.8246753197147495,0.9548872179733167,0.6390977443128497,0.7969924811430832
89,0.20656352054398014,0.8099309299191374,0.20484196543693542,0.79,0.8360128567872541,0.9774436089490643,0.6390977443128497,0.8082706766309571
90,0.20363348834919479,0.8095940026954178,0.207627010345459,0.79,0.8380952331630135,0.9924812029328961,0.624060150329018,0.8082706766309571
91,0.20879885779236848,0.8056772237196765,0.20153749883174896,0.7837500000000001,0.8250825032709211,0.9398496239894849,0.6616541352885974,0.8007518796390412
92,0.2082390768348046,0.8051297169811321,0.2006871998310089,0.786875,0.8289473634446417,0.9473684209814008,0.6616541352885974,0.8045112781349991
93,0.2038748379585878,0.8177644878706198,0.20455507040023804,0.7837500000000001,0.8262295032242946,0.9473684209814008,0.6541353382966815,0.8007518796390412
94,0.2030774993154238,0.8148584905660378,0.20148028135299684,0.79625,0.8424437249540432,0.9849624059409802,0.6466165413047656,0.8157894736228729
95,0.20473461218600003,0.8062247304582211,0.20592635869979858,0.79,0.8380952331630135,0.9924812029328961,0.624060150329018,0.8082706766309571
96,0.20275893835526593,0.8079093665768194,0.20019507110118867,0.7837500000000001,0.8262295032242946,0.9473684209814008,0.6541353382966815,0.8007518796390412
97,0.20168447550737634,0.8136371293800538,0.20361713469028472,0.7931250000000001,0.8397435847984467,0.9849624059409802,0.6390977443128497,0.8120300751269149
98,0.20101999561741668,0.8111944070080862,0.20002459585666657,0.786875,0.8289473634446417,0.9473684209814008,0.6616541352885974,0.8045112781349991
99,0.20388801395893097,0.8097203504043127,0.2024354100227356,0.780625,0.8258064466603539,0.9624060149652326,0.6315789473209339,0.7969924811430833
100,0.20456465263411683,0.8079935983827493,0.20227780938148499,0.7931250000000001,0.8397435847984467,0.9849624059409802,0.6390977443128497,0.8120300751269149
