epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_f1
1,0.7068688371288243,0.5034981343283582,0.6756366035517525,0.5803228900255755,0.3675832127351664
2,0.6827720973029066,0.5703932261768082,0.6530674731030184,0.6819453324808185,0.6283783783783784
3,0.6757319658549864,0.5771204075774972,0.6379033817964441,0.70931905370844,0.6787234042553192
4,0.6567062780038634,0.6164430252583237,0.6174220477833468,0.70931905370844,0.6912065439672802
5,0.6496060552881725,0.6304893800229621,0.6020697144901052,0.7243446291560103,0.7115956392467792
6,0.6324085966864629,0.6493434270952927,0.5881244540214539,0.7243446291560103,0.7063572149344097
7,0.6182763745535665,0.6695070321469575,0.5774450547554913,0.7280210997442456,0.7210884353741497
8,0.6159166827130673,0.6745120551090701,0.5725874480079202,0.7179108056265985,0.7235621521335807
9,0.6058104509737954,0.6822976463834672,0.5634520895340863,0.7436460997442456,0.7256097560975611
10,0.600695907179989,0.6936172502870264,0.5570922038134407,0.7372122762148338,0.7249255213505461
11,0.5896041237596256,0.7055109070034443,0.5459213642513051,0.746403452685422,0.7332667332667333
12,0.5935211292843321,0.7005238231917337,0.5403936680625466,0.7526374680306905,0.7537593984962406
13,0.5840089161004594,0.7033582089552238,0.5347218829042771,0.7537563938618925,0.7396984924623116
14,0.5695165840547476,0.7234679965556831,0.5304130438496085,0.7583519820971867,0.7418699186991871
15,0.5722015033017344,0.7200236796785304,0.5165982982691597,0.7590712915601022,0.747774480712166
16,0.5588084161281586,0.7239344144661308,0.5076942566563102,0.7675431585677749,0.761252446183953
17,0.5554156685943035,0.7287959242250287,0.5073518051820642,0.7730578644501279,0.7494736842105264
18,0.5494536156974622,0.7299978473019517,0.496074799229117,0.7765345268542199,0.764
19,0.5449197536973811,0.7400796498277842,0.48603928615065184,0.777653452685422,0.7686196623634558
20,0.5442937354543316,0.7323299368541906,0.4785056605058558,0.7838874680306905,0.7710843373493975
21,0.5298630679721263,0.7402769804822044,0.46964604889645295,0.7875639386189258,0.7755511022044088
22,0.5182181107464121,0.7517221584385764,0.46538323689909544,0.793278452685422,0.7754677754677756
23,0.511948108228285,0.753731343283582,0.447945261702818,0.8020700127877238,0.789156626506024
24,0.5171489657750771,0.7480087543053962,0.44598788198302775,0.7987931585677749,0.7857142857142856
25,0.4978834065928388,0.7627726750861079,0.4301068291944616,0.8140185421994885,0.7995930824008138
26,0.4952273564552193,0.7664860792192881,0.4217364297193639,0.8130994245524297,0.798780487804878
27,0.4846190294223045,0.7628085533869117,0.4167340187465443,0.8158567774936062,0.8024316109422492
28,0.47667567943459127,0.7731415040183697,0.41343454227728005,0.8169757033248082,0.8028747433264887
29,0.4745591638693169,0.7720292766934558,0.4018353469231549,0.8204523657289002,0.8137254901960784
30,0.47356098578937017,0.7676521239954076,0.3935145823394551,0.8342391304347826,0.8212461695607763
31,0.46098604131100784,0.7765678817451206,0.3879195890005897,0.8360773657289002,0.8268268268268268
32,0.457506659760404,0.7796534156142365,0.3928835988044739,0.8110613810741688,0.8068833652007649
33,0.45396490639715054,0.7776262916188289,0.3794885119971107,0.8351582480818415,0.8220858895705521
34,0.4380173705407043,0.7936638920780711,0.3745232820510864,0.8443494245524297,0.8326530612244899
35,0.44364930978461875,0.7881206946039035,0.37114297467119556,0.8278053069053709,0.821917808219178
36,0.4391894336067029,0.7899863662456946,0.3649010640733382,0.842511189258312,0.8319838056680162
37,0.4307607238862052,0.7950990241102182,0.37174682932741504,0.8305626598465473,0.8113804004214963
