epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_f1
1,0.6293951360316112,0.6665077917771882,0.557510926535255,0.738016917293233,0.831199068684517
2,0.5336622225827184,0.7680288461538463,0.5687475094669744,0.7232142857142857,0.8135593220338984
3,0.510810917050674,0.7955072944297082,0.5822149013218126,0.7149906015037594,0.7989886219974716
4,0.4981939289076575,0.809888925729443,0.5649051744686929,0.7422462406015038,0.818407960199005
5,0.48596023331428395,0.8220117705570292,0.560762306577281,0.7347274436090225,0.8178438661710037
6,0.4797799114523263,0.8290989721485411,0.50912354964959,0.7925281954887218,0.8601645123384254
7,0.47519266194310683,0.8363519562334217,0.5378503579842416,0.7704417293233083,0.8337408312958435
8,0.47320868897026985,0.8381755636604775,0.5554962785620439,0.7596334586466165,0.8264669163545568
9,0.4665888591573156,0.8453249336870027,0.5113343910167092,0.800046992481203,0.8601895734597157
10,0.4696028797790922,0.8406208554376657,0.5858635965146517,0.7234492481203008,0.7933247753530167
11,0.4713121074540862,0.8406001326259948,0.5071836082558883,0.7984022556390977,0.8601645123384254
12,0.4598551336033591,0.8540077917771882,0.5317399564542269,0.7711466165413533,0.8386308068459658
13,0.46134106018419924,0.8502984084880637,0.5155033312345806,0.7967575187969925,0.8571428571428572
14,0.45875284640953456,0.8535311671087533,0.5337925380782077,0.7744360902255639,0.8402948402948403
15,0.4602147723580229,0.8488270888594165,0.5178353739412207,0.7859492481203008,0.8526946107784432
16,0.4525744927854374,0.8576342838196286,0.5087571912690213,0.7974624060150376,0.8644859813084111
17,0.4558865736270773,0.852267075596817,0.511212568534048,0.7918233082706767,0.8516284680337757
18,0.45373330368050213,0.8584424734748011,0.5267179341692674,0.7760808270676691,0.8417177914110429
19,0.4571376995279871,0.8554791114058355,0.5286261125614768,0.7727913533834586,0.8388683886838868
20,0.46053770158825247,0.8500290119363395,0.5152381517385182,0.787593984962406,0.8530120481927712
21,0.45216960665480843,0.8602039124668435,0.5074764160733474,0.8033364661654135,0.8615751789976134
22,0.4558637835856142,0.8532617705570292,0.5303558126876229,0.7760808270676691,0.8417177914110429
23,0.45410357261526174,0.8574270557029178,0.5408768747982226,0.7711466165413533,0.8366336633663366
24,0.455455984791805,0.8577793435013262,0.5309344169340635,0.7760808270676691,0.840937114673243
25,0.45266942371582164,0.8610742705570292,0.5269771453581358,0.7777255639097744,0.8435207823960881
26,0.45105983882114803,0.8600588527851458,0.5335256880835483,0.7777255639097744,0.8419753086419753
27,0.4488043857031855,0.862690649867374,0.5122246883417431,0.7958176691729323,0.8595438175270108
28,0.4491303825172885,0.8634366710875331,0.5551847282208895,0.7612781954887218,0.8261964735516373
29,0.4478748343114195,0.8631051061007957,0.5162142640665958,0.787593984962406,0.8519417475728156
30,0.4475418783981225,0.8634366710875331,0.5102314023595107,0.800046992481203,0.8578313253012048
31,0.442814528428275,0.8708347148541113,0.5138515124195501,0.7925281954887218,0.8550548112058465
32,0.44260721936308106,0.868617374005305,0.5178339951916745,0.7859492481203008,0.8505467800729041
33,0.44850932010288896,0.8647007625994696,0.52528515458107,0.7892387218045113,0.8522588522588523
34,0.4462173393574254,0.8661513594164456,0.5359269176658831,0.7793703007518796,0.8422360248447205
35,0.44371687441036617,0.8676226790450928,0.523789289750551,0.787593984962406,0.8515815085158152
36,0.44356671052760094,0.8691561671087533,0.5270181643335443,0.7760808270676691,0.8413284132841329
