epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_f1
1,0.5209092071344112,0.7531896551724139,0.46938513083891437,0.7926136363636364,0.8653061224489796
2,0.46491011956642414,0.7865086206896552,0.4878495091741735,0.7840909090909091,0.8571428571428572
3,0.43238726987920956,0.8006034482758622,0.49658832766792993,0.7784090909090909,0.8517745302713987
4,0.42696603012496026,0.8066810344827586,0.5010279715061188,0.78125,0.8529411764705883
5,0.41925699453929377,0.8077586206896552,0.4311544055288488,0.8068181818181818,0.8762677484787017
6,0.41355712485724483,0.8127155172413794,0.48590345545248553,0.7926136363636364,0.8630705394190872
7,0.40120997860513885,0.8225862068965517,0.5152705203403126,0.7897727272727273,0.859538784067086
8,0.3966093172287119,0.8251293103448276,0.45906737446784973,0.8068181818181818,0.8747433264887063
9,0.3974826061520083,0.826853448275862,0.49616586620157416,0.7982954545454546,0.8661087866108786
10,0.3951808035373688,0.8222413793103448,0.4883913831277327,0.7982954545454546,0.8666666666666666
11,0.3798627307702755,0.8278879310344828,0.50992413000627,0.7840909090909091,0.8547368421052631
12,0.37849510106547124,0.8292672413793104,0.4352574511007829,0.7954545454545454,0.8665297741273101
13,0.38077335182962746,0.8340086206896552,0.5234425122087653,0.7755681818181818,0.847457627118644
14,0.37012727918296023,0.8344827586206897,0.4746459424495697,0.7840909090909091,0.8571428571428572
15,0.36833442346803075,0.8370258620689656,0.4605800672010942,0.7840909090909091,0.8559498956158663
16,0.362751513925092,0.8398275862068966,0.4481716128912839,0.7954545454545454,0.8665297741273101
17,0.35676714212730015,0.8468965517241379,0.43648107756267895,0.8039772727272727,0.8729508196721312
18,0.3543930307544511,0.8479741379310345,0.5186530758034099,0.7784090909090909,0.849894291754757
19,0.3541206313618298,0.8516379310344827,0.45680049332705414,0.7840909090909091,0.8571428571428572
20,0.36447958689311455,0.8362931034482759,0.49401720003648236,0.7840909090909091,0.854122621564482
21,0.344862027928747,0.8484913793103448,0.47688753225586633,0.78125,0.8529411764705883
22,0.3527137776900982,0.8458620689655173,0.4900779697028073,0.7784090909090909,0.849894291754757
23,0.3458231225095946,0.8490517241379311,0.41323554515838623,0.8068181818181818,0.8752556237218814
24,0.3343058985882792,0.8558189655172413,0.4920029179616408,0.7784090909090909,0.849894291754757
25,0.3378466599460306,0.8516810344827587,0.450761310078881,0.7897727272727273,0.859538784067086
26,0.3351685496239827,0.8544827586206897,0.49141890894282947,0.7784090909090909,0.8486140724946696
27,0.3358306757335005,0.8522844827586207,0.44476898420940747,0.7869318181818182,0.8559322033898306
28,0.3374873132541262,0.8510775862068966,0.46096979488026013,0.7840909090909091,0.8547368421052631
29,0.32505000444321797,0.8566810344827587,0.4915842278437181,0.7784090909090909,0.8486140724946696
30,0.3229226771099814,0.8603879310344827,0.4086599431254647,0.7897727272727273,0.8612836438923396
