epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_F1_score,val_sensitivity,val_specificity,val_MAcc
1,0.11809820582100007,0.7967007434944238,0.11697207041310542,0.8060064935064934,0.805043646944714,0.7800751879699248,0.8368932038834952,0.80848419592671
2,0.09747448642513122,0.8345724907063197,0.08989676731553944,0.8453733766233765,0.8272921108742004,0.7293233082706767,0.9650485436893204,0.8471859259799985
3,0.0888888176433659,0.8538568773234201,0.19423712733568568,0.6116071428571429,0.7109207708779443,0.9360902255639098,0.2796116504854369,0.6078509380246733
4,0.08393126489338379,0.8522304832713755,0.08202628311560009,0.8586309523809523,0.852882703777336,0.806390977443609,0.912621359223301,0.8595061683334551
5,0.0806250057034333,0.8638475836431226,0.08562875793061474,0.8545725108225108,0.8454452405322415,0.7763157894736842,0.9378640776699029,0.8570899335717935
6,0.07693876874491185,0.8675650557620818,0.07371478420541142,0.8860930735930735,0.8791878172588833,0.8139097744360902,0.9611650485436893,0.8875374114898897
7,0.07560731233426518,0.8645446096654275,0.09299589789500742,0.8346861471861472,0.8330097087378641,0.806390977443609,0.8660194174757282,0.8362051974596686
8,0.07343042927853015,0.8801115241635687,0.07609729559132547,0.8744588744588745,0.8670756646216768,0.7969924812030075,0.9572815533980582,0.8771370173005328
9,0.06972522661436113,0.879182156133829,0.06932771073259188,0.8848755411255411,0.8834476003917728,0.8477443609022557,0.9262135922330097,0.8869789765676327
10,0.06813428020208631,0.8884758364312267,0.07989623211324215,0.8678300865800866,0.8580310880829015,0.7781954887218046,0.9631067961165048,0.8706511424191548
11,0.06448029749247776,0.8977695167286245,0.07376356010861469,0.8889339826839826,0.8907721280602637,0.8890977443609023,0.8893203883495145,0.8892090663552084
12,0.054856374641693434,0.9154275092936803,0.062272746934357914,0.9012445887445887,0.8975124378109454,0.8477443609022557,0.9572815533980582,0.9025129571501569
13,0.05029373977257139,0.9230947955390335,0.06013636107584744,0.9116612554112553,0.9087301587301587,0.8609022556390977,0.9650485436893204,0.912975399664209
14,0.04750760024254207,0.9319237918215614,0.06311049268609195,0.900974025974026,0.8982035928143712,0.8458646616541353,0.9611650485436893,0.9035148550989123
15,0.046133678783853035,0.9265799256505576,0.06683692259883339,0.8936688311688311,0.8955785512699905,0.8947368421052632,0.8932038834951457,0.8939703628002045
16,0.04682943990218651,0.9270446096654275,0.06073005040260879,0.909767316017316,0.907843137254902,0.8703007518796992,0.9514563106796117,0.9108785312796555
17,0.04302357264784023,0.9356412639405205,0.06802889021734397,0.8877164502164502,0.8958707360861761,0.9379699248120301,0.8388349514563107,0.8884024381341704
18,0.03724466279481423,0.9440055762081785,0.08819782410070977,0.8986742424242424,0.8898043254376931,0.8120300751879699,0.9864077669902913,0.8992189210891306
