epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_f1
1,0.6867575408781276,0.49816176470588236,0.6328629430602578,0.49300671355498726,0.0
2,0.6452107376912061,0.5225183823529411,0.6037404817693374,0.4939258312020461,0.01484230055658627
3,0.6273710455964593,0.5560661764705882,0.5850135438582477,0.6350703324808185,0.5109114249037228
4,0.6148400376824772,0.57421875,0.5738993076717153,0.689298273657289,0.6332574031890661
5,0.6015261727220872,0.6045496323529411,0.5536496586659375,0.6727541560102303,0.5903614457831325
6,0.5831585662329898,0.6470588235294118,0.5439962972612942,0.7380115089514067,0.7153439153439153
7,0.5847716506789712,0.6551011029411765,0.5306656290503109,0.7359734654731458,0.7035830618892509
8,0.5732385086662629,0.6528033088235294,0.5201592357719645,0.7359734654731458,0.7035830618892509
9,0.5649321964558434,0.6840533088235294,0.5115402060396531,0.7626278772378516,0.7458333333333332
10,0.5553067764815163,0.6810661764705882,0.5050508309813107,0.7359734654731458,0.7035830618892509
11,0.5555613233762629,0.6863511029411765,0.5095169368912192,0.754156010230179,0.7452547452547452
12,0.5512962113408482,0.6946231617647058,0.4863915811566746,0.7497602301790282,0.7189542483660132
13,0.5366296038469848,0.7042738970588235,0.4856613330981311,0.745164641943734,0.7150595882990248
14,0.5396223103298861,0.6925551470588235,0.5043104799354777,0.7681425831202047,0.7754716981132076
15,0.5341981960570111,0.7017463235294118,0.48617446773192463,0.7688618925831202,0.763131813676908
16,0.5260267323430847,0.7100183823529411,0.46800285928389607,0.7707001278772379,0.7593908629441624
17,0.5261939054026323,0.7081801470588235,0.4627055508248946,0.7844868925831202,0.7788844621513945
18,0.5033411429647137,0.7231158088235294,0.4435950657900642,0.7837675831202047,0.7676130389064144
19,0.5019642018220004,0.7327665441176471,0.42854512088439045,0.7966352301790282,0.7804878048780488
20,0.4952470169347875,0.7313878676470589,0.4306282260838677,0.7782528772378516,0.7486157253599115
21,0.4966028674560435,0.7320772058823529,0.4109054348048042,0.8012308184143223,0.7804347826086956
22,0.4839543204973726,0.7437959558823529,0.4161713105790755,0.7982736572890026,0.790273556231003
23,0.4899614159675205,0.7479319852941176,0.40302275033558116,0.8083839514066495,0.7971014492753624
