epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_f1
1,0.655462237010742,0.6379517572944297,0.551827703651629,0.7483552631578947,0.8265060240963856
2,0.5374416811712857,0.7632211538461537,0.5597556986306843,0.7417763157894737,0.8168316831683168
3,0.5140375972821795,0.7940566976127321,0.5532713312851755,0.7549342105263158,0.826302729528536
4,0.5001086338326849,0.8049776193633952,0.5514874913190541,0.756578947368421,0.8277571251548946
5,0.4961666521327249,0.8123134946949603,0.5484330497289959,0.7648026315789473,0.8337468982630273
6,0.48388012781225404,0.8305910145888594,0.5554396149359251,0.7582236842105263,0.8279301745635911
7,0.47943593433191034,0.8330570291777188,0.5452090846864801,0.7648026315789473,0.8337468982630273
8,0.4776454259609354,0.8346734084880637,0.5376194966466803,0.774671052631579,0.8423645320197044
9,0.47758474971713694,0.8313370358090186,0.5244570766624651,0.78125,0.8484107579462103
10,0.47161494555144473,0.8396676061007957,0.5456662695658835,0.7648026315789473,0.8333333333333334
11,0.466151578673001,0.8447654177718833,0.525836351670717,0.7861842105263158,0.8522588522588523
12,0.46622922862398214,0.8459880636604775,0.5198797897288674,0.787828947368421,0.854014598540146
13,0.46803148476214246,0.8423615716180372,0.5190556174830386,0.7944078947368421,0.8581907090464547
14,0.4626418462601201,0.8490135941644562,0.5113341886746255,0.7993421052631579,0.8595641646489104
15,0.4647757279975661,0.8447861405835544,0.5338727737727919,0.7779605263157895,0.8440594059405941
16,0.4600200689044492,0.8527851458885941,0.5115253062624681,0.7894736842105263,0.8574850299401197
17,0.4618021483565199,0.8481432360742706,0.5038306493508188,0.8026315789473685,0.8623188405797101
18,0.4618512024653369,0.850837201591512,0.5267507182924371,0.787828947368421,0.8525798525798526
19,0.46563753691212884,0.844454575596817,0.546625261244021,0.7648026315789473,0.8320802005012532
20,0.4535140672634388,0.8595200596816975,0.5110454355415545,0.8009868421052632,0.8602673147023087
21,0.4534750408653555,0.8566395888594165,0.5147879907959386,0.7993421052631579,0.8585365853658535
22,0.456870306925527,0.8552097148541113,0.5241502758703733,0.787828947368421,0.8525798525798526
23,0.45583460120291547,0.8560386273209549,0.5269946236359445,0.7828947368421053,0.8487084870848709
24,0.45126431974871406,0.8616959549071619,0.4937471966994436,0.8174342105263158,0.8754448398576512
25,0.4503285201459095,0.8635610079575596,0.5022430780686831,0.805921052631579,0.8647342995169082
26,0.4556807020101054,0.8570954907161803,0.5365178992873744,0.7779605263157895,0.8440594059405941
27,0.4497605397783477,0.8622761936339522,0.522495697987707,0.7894736842105263,0.8539877300613498
28,0.4568564822447711,0.8551475464190982,0.5491025024338773,0.7631578947368421,0.8310387984981226
29,0.45592402692498835,0.855354774535809,0.5007534654516923,0.8042763157894737,0.8640192539109507
30,0.45018695294857025,0.8624834217506631,0.4822353830463008,0.8256578947368421,0.8839907192575406
31,0.4479399146191005,0.8637060676392573,0.4968103703699614,0.8157894736842105,0.8722891566265061
32,0.4500931583601853,0.8628357095490716,0.5139470194515429,0.8026315789473685,0.8609756097560975
33,0.44523971399356577,0.8677470159151193,0.528550878951424,0.78125,0.8469135802469135
34,0.44810704835529985,0.8615508952254641,0.5032255210374531,0.8108552631578947,0.8678787878787879
35,0.4459960023904669,0.865322446949602,0.5165891741451464,0.7911184210526315,0.8557457212713937
36,0.4473600852592238,0.8651152188328912,0.5031101201709948,0.8009868421052632,0.8640776699029128
37,0.44640808578195246,0.8653431697612732,0.49767983587164627,0.8157894736842105,0.8735083532219571
38,0.4470107116062066,0.8654467838196286,0.5245051572197362,0.7861842105263158,0.8511685116851169
39,0.4446638884215519,0.8661306366047745,0.48385156926355866,0.8223684210526315,0.8811188811188811
40,0.44096055806710804,0.8721195291777188,0.5027147468767668,0.8042763157894737,0.8677884615384616
41,0.4478124888806507,0.8635817307692308,0.5137286311701724,0.7927631578947368,0.8578371810449574
42,0.4485560028717436,0.8616130636604775,0.50332300286544,0.8075657894736842,0.8657799274486094
43,0.44470113567237196,0.8664000331564986,0.5058572166844418,0.7993421052631579,0.8636911942098914
44,0.4404305823404214,0.869301226790451,0.4963550865650177,0.8125,0.8708133971291866
45,0.43980969308779155,0.8737359084880637,0.496268934325168,0.8174342105263158,0.8733413751507841
46,0.44123910161955604,0.8697571286472148,0.5153815369856986,0.7976973684210527,0.8609756097560975
47,0.4395867429416755,0.8727204907161803,0.5068492324728715,0.8026315789473685,0.865127582017011
48,0.44329794624756125,0.8679335212201592,0.5030832620043504,0.8042763157894737,0.866504854368932
49,0.44012161267214805,0.8745440981432361,0.5069729513243625,0.8009868421052632,0.8637469586374695
50,0.43838021724388515,0.8725132625994696,0.49624427996183695,0.8141447368421053,0.874698795180723
51,0.4357306253293465,0.8755387931034483,0.4764451557084134,0.8289473684210527,0.884433962264151
52,0.43572558719536353,0.8757460212201592,0.49496470940740483,0.819078947368421,0.8790419161676647
53,0.4340118819783474,0.8789787798408488,0.4851596277011068,0.8273026315789473,0.8820023837902264
54,0.4359758105771295,0.876429874005305,0.4975135295014632,0.8092105263157895,0.8712394705174489
55,0.432067158664095,0.8773002320954907,0.4836265962374838,0.8223684210526315,0.8820023837902264
56,0.43269313024035816,0.8785228779840848,0.4969001224166469,0.8125,0.8733413751507841
57,0.4383948278324357,0.8740674734748011,0.48304406592720434,0.8256578947368421,0.8812351543942992
58,0.43590783893034374,0.8761604774535809,0.4903669153389178,0.8207236842105263,0.8763505402160864
59,0.43552998016620503,0.8773002320954907,0.49127549246737834,0.8108552631578947,0.8722891566265061
60,0.43356332414109133,0.8781084217506631,0.5006929118382303,0.8026315789473685,0.865127582017011
61,0.4357912057432635,0.8763677055702918,0.5001255791438254,0.8075657894736842,0.8692493946731235
62,0.43089976470018254,0.8816727453580903,0.48983168131426763,0.819078947368421,0.874698795180723
63,0.4279158855306691,0.8852577917771882,0.48949274891301203,0.819078947368421,0.874698795180723
64,0.42975962341859425,0.8799320291777188,0.45762941711827326,0.8404605263157895,0.8957617411225659
65,0.4317912559570937,0.8791238395225465,0.4866665303707123,0.8141447368421053,0.8715486194477793
66,0.4284492564098588,0.8853821286472148,0.5069835311488101,0.7993421052631579,0.8623629719853837
67,0.43006137630035135,0.8801392572944297,0.47464457467982646,0.8322368421052632,0.8899408284023669
68,0.4282615300396393,0.8831026193633952,0.4864185703428168,0.8240131578947368,0.8787515006002401
69,0.42824881729380837,0.8829575596816975,0.462795836360831,0.8388157894736842,0.8927738927738927
70,0.42545701691816595,0.882833222811671,0.4742457819612403,0.8322368421052632,0.8859857482185273
71,0.4268535149508509,0.8852577917771882,0.46488200049651296,0.8421052631578947,0.8984830805134189
72,0.4288611167977596,0.8791860079575596,0.49891504959056254,0.8108552631578947,0.8681983071342201
73,0.42351478441008206,0.8870399535809018,0.4577811030965102,0.8421052631578947,0.8989547038327526
74,0.42592450231313705,0.8839108090185676,0.4699552780703494,0.8305921052631579,0.8894117647058825
75,0.4229674853127578,0.8882833222811671,0.46524441399072347,0.8388157894736842,0.8971098265895954
76,0.4247757802749502,0.885651525198939,0.4641036924562956,0.8421052631578947,0.899188876013905
77,0.4230288007649882,0.8892158488063661,0.4884541975824456,0.8157894736842105,0.8757539203860073
78,0.4186552814368544,0.8923864389920424,0.46195478815781443,0.8470394736842105,0.8982456140350878
79,0.4152442268256483,0.8970490716180372,0.4572040909215024,0.8470394736842105,0.8984830805134189
80,0.42769602326483563,0.8812790119363395,0.4829717937268709,0.8174342105263158,0.8774038461538463
81,0.41697228854072504,0.8953498010610079,0.4724297790150893,0.8273026315789473,0.8859857482185273
82,0.41779776893813036,0.8938577586206896,0.4660817886653699,0.837171052631579,0.8933649289099527
83,0.41731116997784584,0.8943343832891247,0.46470756279794795,0.8453947368421053,0.9003516998827668
84,0.414920278664293,0.8970905172413793,0.458794305199071,0.8421052631578947,0.899188876013905
85,0.4166531038695368,0.8933396883289124,0.4569038403661628,0.8486842105263158,0.9038238702201622
86,0.4112697947641899,0.8958885941644562,0.4619751572608948,0.837171052631579,0.8938679245283019
87,0.41528720537136343,0.8973806366047745,0.46489974072105006,0.837171052631579,0.8953488372093024
88,0.40790605082594117,0.9052553050397878,0.453150937431737,0.8421052631578947,0.9007981755986317
89,0.41424005812612075,0.8966967838196286,0.44829354944982025,0.850328947368421,0.9061784897025171
90,0.4089001175658456,0.9060013262599469,0.4596409876095621,0.8404605263157895,0.8974358974358975
91,0.406890961630591,0.9084466180371353,0.4580337091496116,0.8470394736842105,0.8987194412107102
92,0.41229641668755435,0.8985825596816975,0.4521010894524424,0.8585526315789473,0.9078341013824885
93,0.4098461154719879,0.9016909814323607,0.4464863679910961,0.8601973684210527,0.9092996555683123
94,0.4092601992446801,0.9010071286472148,0.4632349437788913,0.8355263157894737,0.8928150765606597
95,0.407309351553177,0.905524701591512,0.4489596282180987,0.8552631578947368,0.9090909090909092
96,0.4093370617463671,0.9034316976127321,0.4485914769925569,0.8536184210526315,0.9082568807339448
97,0.4147894387615138,0.8964273872679045,0.46168544261079086,0.8404605263157895,0.8974358974358975
98,0.4052543478279278,0.9085502320954907,0.45155730059272364,0.850328947368421,0.9024110218140068
99,0.4020755059760192,0.9108504641909814,0.4401194155216217,0.8634868421052632,0.9127972819932049
100,0.4054539517082017,0.9060013262599469,0.45443411249863475,0.8486842105263158,0.904487917146145
101,0.4035376315486842,0.9099593832891247,0.4482197134118331,0.850328947368421,0.9070294784580499
102,0.40226285750495977,0.9076177055702918,0.4729498969881158,0.8322368421052632,0.8896797153024911
103,0.40119054425379325,0.9094205901856764,0.45423659368565206,0.8601973684210527,0.9084588644264194
